"trial_number","acc","n","se","upper","lower","model","fit"
53,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q) + gaze",0.789277108433734
54,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q",0.711566265060241
54,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q * gaze",0.676987951807229
54,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q + gaze",0.672048192771084
54,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q)",0.806626506024096
54,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q * gaze)",0.75132530120482
54,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q) * gaze",0.758192771084337
54,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q) + gaze",0.783253012048193
55,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q",0.719036144578313
55,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q * gaze",0.715542168674699
