"subject","trial_number","block","context","left_index","right_index","correct_resp","CHOICE_KEY","RT","left_outcome","right_outcome","chosen_option","EV_left","EV_right","correct_option","correct","choice","choice_id","pre_fix_left","pre_fix_right"
2,1,"learning",1,2,1,"left","Right",3142.9,19,17,1,18,15,1,0,1,2,0.64714494875549,0.35285505124451
2,2,"learning",4,7,8,"right","Left",2836.69,34,37,7,33,36,7,0,7,1,0.683340582862114,0.316659417137886
2,3,"learning",2,4,3,"left","Left",1671.55,22,24,4,24,21,3,1,4,1,0.64956590370955,0.35043409629045
2,4,"learning",3,6,5,"left","Right",1789.13,32,26,5,30,27,5,0,5,2,0.362995594713656,0.637004405286344
2,5,"learning",3,6,5,"left","Left",3192.82,27,30,6,30,27,5,1,6,1,0.692307692307692,0.307692307692308
2,6,"learning",2,3,4,"right","Left",845.1,22,25,3,21,24,3,0,3,1,1,0
2,7,"learning",4,7,8,"right","Right",3800.35,34,37,8,33,36,7,1,8,2,0.441597588545592,0.558402411454408
2,8,"learning",1,1,2,"right","Right",2210.27,16,18,2,15,18,1,1,2,2,0.481707317073171,0.518292682926829
2,9,"learning",2,3,4,"right","Left",2217.74,18,24,3,21,24,3,0,3,1,0.568916619398752,0.431083380601248
2,10,"learning",3,5,6,"right","Right",1412.3,28,26,6,27,30,5,1,6,2,0,1
2,11,"learning",3,5,6,"right","Left",863.38,29,31,5,27,30,5,0,5,1,0.581920903954802,0.418079096045198
2,12,"learning",1,1,2,"right","Right",1832.34,19,17,2,15,18,1,1,2,2,0.55719557195572,0.44280442804428
2,13,"learning",4,7,8,"right","Right",1736.15,34,35,8,33,36,7,1,8,2,0.351464435146443,0.648535564853556
2,14,"learning",3,5,6,"right","Left",2135.25,28,30,5,27,30,5,0,5,1,0.4609375,0.5390625
2,15,"learning",2,3,4,"right","Right",3035.44,18,27,4,21,24,3,1,4,2,0.519305019305019,0.480694980694981
2,16,"learning",2,4,3,"left","Left",3862.04,26,20,4,24,21,3,1,4,1,0.668683812405446,0.331316187594554
2,17,"learning",1,2,1,"left","Right",1297.95,18,14,1,18,15,1,0,1,2,0.67027027027027,0.32972972972973
2,18,"learning",2,4,3,"left","Left",4450.55,23,21,4,24,21,3,1,4,1,0.727406860936924,0.272593139063076
2,19,"learning",4,7,8,"right","Right",1395.4,34,36,8,33,36,7,1,8,2,0.585585585585586,0.414414414414414
2,20,"learning",4,8,7,"left","Left",4157.79,36,32,8,36,33,7,1,8,1,0.641966250917095,0.358033749082905
2,21,"learning",2,4,3,"left","Left",2081.56,26,22,4,24,21,3,1,4,1,0.827586206896552,0.172413793103448
2,22,"learning",3,6,5,"left","Left",872.73,32,25,6,30,27,5,1,6,1,0.455357142857143,0.544642857142857
2,23,"learning",3,5,6,"right","Right",1202.23,28,31,6,27,30,5,1,6,2,0.582375478927203,0.417624521072797
2,24,"learning",4,7,8,"right","Right",990.04,30,34,8,33,36,7,1,8,2,0.375690607734807,0.624309392265193
2,25,"learning",1,1,2,"right","Right",1846.09,16,19,2,15,18,1,1,2,2,0.380032206119163,0.619967793880837
2,26,"learning",4,8,7,"left","Left",1585.16,38,32,8,36,33,7,1,8,1,0.511002444987775,0.488997555012225
2,27,"learning",3,5,6,"right","Right",944.77,25,28,6,27,30,5,1,6,2,0.336380255941499,0.663619744058501
2,28,"learning",1,2,1,"left","Left",2137.1,20,17,2,18,15,1,1,2,1,0.593008739076155,0.406991260923845
2,29,"learning",4,8,7,"left","Right",574.32,37,35,7,36,33,7,0,7,2,0.584717607973422,0.415282392026578
2,30,"learning",3,5,6,"right","Right",786.64,24,28,6,27,30,5,1,6,2,0.405156537753223,0.594843462246777
2,31,"learning",3,6,5,"left","Left",681.13,31,27,6,30,27,5,1,6,1,0.797250859106529,0.202749140893471
2,32,"learning",4,8,7,"left","Left",904.98,36,30,8,36,33,7,1,8,1,0.340425531914894,0.659574468085106
2,33,"learning",2,4,3,"left","Left",1034.97,21,24,4,24,21,3,1,4,1,0.451923076923077,0.548076923076923
2,34,"learning",4,8,7,"left","Left",697.21,38,34,8,36,33,7,1,8,1,0.523560209424084,0.476439790575916
2,35,"learning",2,4,3,"left","Left",1888.61,26,23,4,24,21,3,1,4,1,0.492176386913229,0.507823613086771
2,36,"learning",3,5,6,"right","Right",599.43,28,30,6,27,30,5,1,6,2,0.440633245382586,0.559366754617414
2,37,"learning",4,8,7,"left","Left",580.14,38,32,8,36,33,7,1,8,1,1,0
2,38,"learning",4,7,8,"right","Right",2866.84,37,35,8,33,36,7,1,8,2,0.309333333333333,0.690666666666667
2,39,"learning",1,1,2,"right","Right",1657.6,12,21,2,15,18,1,1,2,2,0.395833333333333,0.604166666666667
2,40,"learning",2,4,3,"left","Left",1345.7,24,22,4,24,21,3,1,4,1,0.518728717366629,0.481271282633371
2,41,"learning",1,1,2,"right","Right",1221.79,12,16,2,15,18,1,1,2,2,0.546099290780142,0.453900709219858
2,42,"learning",2,3,4,"right","Right",2215.06,22,23,4,21,24,3,1,4,2,0.640899508081518,0.359100491918482
2,43,"learning",4,7,8,"right","Right",1044.16,32,35,8,33,36,7,1,8,2,0.455295735900963,0.544704264099037
2,44,"learning",4,7,8,"right","Right",697.76,30,35,8,33,36,7,1,8,2,0,1
2,45,"learning",1,1,2,"right","Right",1275.19,16,14,2,15,18,1,1,2,2,0.617044228694714,0.382955771305286
2,46,"learning",1,1,2,"right","Right",1132.92,16,19,2,15,18,1,1,2,2,0.304568527918782,0.695431472081218
2,47,"learning",4,8,7,"left","Left",777.79,34,36,8,36,33,7,1,8,1,0.327731092436975,0.672268907563025
2,48,"learning",2,4,3,"left","Left",1224.56,24,20,4,24,21,3,1,4,1,0.597765363128492,0.402234636871508
2,49,"learning",3,6,5,"left","Left",1344.89,31,29,6,30,27,5,1,6,1,0.761772853185596,0.238227146814404
2,50,"learning",1,2,1,"left","Left",6181.06,18,16,2,18,15,1,1,2,1,0.503297283038776,0.496702716961224
2,51,"learning",1,1,2,"right","Right",2872.08,12,17,2,15,18,1,1,2,2,0.657799274486094,0.342200725513906
2,52,"learning",2,3,4,"right","Right",3159.87,22,20,4,21,24,3,1,4,2,0.703188879803761,0.296811120196239
2,53,"learning",1,1,2,"right","Right",795.46,16,19,2,15,18,1,1,2,2,0.58659217877095,0.41340782122905
2,54,"learning",1,2,1,"left","Left",1224.39,20,14,2,18,15,1,1,2,1,0.285106382978723,0.714893617021277
2,55,"learning",2,3,4,"right","Left",1443.16,25,23,3,21,24,3,0,3,1,0.680351906158358,0.319648093841642
2,56,"learning",1,2,1,"left","Left",787.05,15,18,2,18,15,1,1,2,1,0.303501945525292,0.696498054474708
2,57,"learning",2,3,4,"right","Left",2879.25,23,25,3,21,24,3,0,3,1,0.523008411677387,0.476991588322613
2,58,"learning",4,8,7,"left","Left",1265.63,36,32,8,36,33,7,1,8,1,0.662714097496706,0.337285902503294
2,59,"learning",2,3,4,"right","Right",2435.24,22,24,4,21,24,3,1,4,2,0.598311218335344,0.401688781664656
2,60,"learning",2,4,3,"left","Left",3781.74,24,18,4,24,21,3,1,4,1,0.648213034337771,0.351786965662228
2,61,"learning",1,1,2,"right","Right",4633.26,16,17,2,15,18,1,1,2,2,0.51913357400722,0.48086642599278
2,62,"learning",3,6,5,"left","Left",807.7,29,26,6,30,27,5,1,6,1,0.5546875,0.4453125
2,63,"learning",2,4,3,"left","Left",1853.95,23,20,4,24,21,3,1,4,1,0.672399672399672,0.327600327600328
2,64,"learning",4,7,8,"right","Right",836.21,30,39,8,33,36,7,1,8,2,0.656616415410385,0.343383584589615
2,65,"learning",3,6,5,"left","Left",713.26,28,30,6,30,27,5,1,6,1,0.706401766004415,0.293598233995585
2,66,"learning",1,1,2,"right","Right",3048.35,14,17,2,15,18,1,1,2,2,0.66219614417435,0.33780385582565
2,67,"learning",1,2,1,"left","Left",1510.5,18,14,2,18,15,1,1,2,1,0.647921760391198,0.352078239608802
2,68,"learning",3,6,5,"left","Left",3534.36,32,26,6,30,27,5,1,6,1,0.296182536200088,0.703817463799912
2,69,"learning",4,7,8,"right","Right",926.15,31,34,8,33,36,7,1,8,2,0.320987654320988,0.679012345679012
2,70,"learning",2,4,3,"left","Left",2218.24,26,19,4,24,21,3,1,4,1,0.808471454880295,0.191528545119705
2,71,"learning",4,8,7,"left","Right",5.05,38,35,7,36,33,7,0,7,2,0,0
2,72,"learning",2,3,4,"right","Right",2910.85,20,23,4,21,24,3,1,4,2,0.367777309152256,0.632222690847744
2,73,"learning",3,6,5,"left","Left",660.53,32,28,6,30,27,5,1,6,1,0.742138364779874,0.257861635220126
2,74,"learning",1,1,2,"right","Right",988.53,16,18,2,15,18,1,1,2,2,0.496339677891654,0.503660322108346
2,75,"learning",2,3,4,"right","Right",958,18,23,4,21,24,3,1,4,2,0,1
2,76,"learning",2,4,3,"left","Left",1432.4,25,23,4,24,21,3,1,4,1,0.495890410958904,0.504109589041096
2,77,"learning",2,4,3,"left","Left",1225,25,21,4,24,21,3,1,4,1,0.435087719298246,0.564912280701754
2,78,"learning",4,7,8,"right","Right",601.43,30,36,8,33,36,7,1,8,2,0.544959128065395,0.455040871934605
2,79,"learning",1,1,2,"right","Right",1475.84,12,18,2,15,18,1,1,2,2,0.556874381800198,0.443125618199802
2,80,"learning",4,8,7,"left","Left",1717.97,33,36,8,36,33,7,1,8,1,0.441241685144124,0.558758314855876
2,81,"learning",1,2,1,"left","Left",4256.85,17,14,2,18,15,1,1,2,1,0.599171107164002,0.400828892835998
2,82,"learning",3,5,6,"right","Right",1691.54,24,29,6,27,30,5,1,6,2,0.71850699844479,0.28149300155521
2,83,"learning",4,7,8,"right","Right",853.73,35,37,8,33,36,7,1,8,2,0.310679611650485,0.689320388349515
2,84,"learning",3,5,6,"right","Right",729.58,24,30,6,27,30,5,1,6,2,0.533333333333333,0.466666666666667
2,85,"learning",1,2,1,"left","Left",940.54,19,15,2,18,15,1,1,2,1,0.597722960151803,0.402277039848197
2,86,"learning",2,3,4,"right","Right",811.09,22,25,4,21,24,3,1,4,2,0,1
2,87,"learning",2,4,3,"left","Left",928.71,24,20,4,24,21,3,1,4,1,0.284263959390863,0.715736040609137
2,88,"learning",4,7,8,"right","Right",660.43,34,32,8,33,36,7,1,8,2,0,1
2,89,"learning",3,5,6,"right","Right",759.71,28,31,6,27,30,5,1,6,2,0.324324324324324,0.675675675675676
2,90,"learning",4,8,7,"left","Left",1702.34,38,31,8,36,33,7,1,8,1,0.79672131147541,0.20327868852459
2,91,"learning",1,1,2,"right","Right",751.55,13,16,2,15,18,1,1,2,2,0.37914691943128,0.62085308056872
2,92,"learning",4,8,7,"left","Left",828.7,35,32,8,36,33,7,1,8,1,0.54017094017094,0.45982905982906
2,93,"learning",3,5,6,"right","Right",687.48,28,31,6,27,30,5,1,6,2,0.302325581395349,0.697674418604651
2,94,"learning",3,6,5,"left","Left",530.66,30,28,6,30,27,5,1,6,1,0.676328502415459,0.323671497584541
2,95,"learning",1,2,1,"left","Left",754.65,16,18,2,18,15,1,1,2,1,0.428571428571429,0.571428571428571
2,96,"learning",1,2,1,"left","Left",989.58,20,16,2,18,15,1,1,2,1,0.416,0.584
2,97,"learning",2,3,4,"right","Right",869.55,18,22,4,21,24,3,1,4,2,0.511221945137157,0.488778054862843
2,98,"learning",1,2,1,"left","Left",549.46,17,15,2,18,15,1,1,2,1,0,1
2,99,"learning",3,6,5,"left","Left",1106.07,30,26,6,30,27,5,1,6,1,0.603351955307263,0.396648044692737
2,100,"learning",3,6,5,"left","Left",649.29,30,24,6,30,27,5,1,6,1,1,0
2,101,"learning",4,8,7,"left","Left",1208.51,36,34,8,36,33,7,1,8,1,0.490196078431373,0.509803921568627
2,102,"learning",4,8,7,"left","Left",1709.75,37,33,8,36,33,7,1,8,1,0.184254606365159,0.815745393634841
2,103,"learning",4,7,8,"right","Right",1415.71,34,36,8,33,36,7,1,8,2,0.50207468879668,0.49792531120332
2,104,"learning",3,5,6,"right","Right",2275.12,28,29,6,27,30,5,1,6,2,0.51456844420011,0.48543155579989
2,105,"learning",2,3,4,"right","Right",3195.12,22,24,4,21,24,3,1,4,2,0.460918614020951,0.539081385979049
2,106,"learning",1,1,2,"right","Right",2034.82,17,19,2,15,18,1,1,2,2,0.505384063173008,0.494615936826992
2,107,"learning",1,2,1,"left","Left",1107.56,20,14,2,18,15,1,1,2,1,0.348134991119005,0.651865008880995
2,108,"learning",1,2,1,"left","Left",727.16,18,12,2,18,15,1,1,2,1,0.45821325648415,0.54178674351585
2,109,"learning",2,4,3,"left","Left",1633.15,26,20,4,24,21,3,1,4,1,0.472013366750209,0.527986633249791
2,110,"learning",4,7,8,"right","Right",800.27,34,37,8,33,36,7,1,8,2,0.266094420600858,0.733905579399142
2,111,"learning",3,5,6,"right","Right",802.66,26,29,6,27,30,5,1,6,2,0.356846473029046,0.643153526970954
2,112,"learning",2,3,4,"right","Right",1639.04,19,22,4,21,24,3,1,4,2,0.489233419465978,0.510766580534022
2,113,"learning",3,6,5,"left","Left",761.69,32,29,6,30,27,5,1,6,1,0.558052434456929,0.441947565543071
2,114,"learning",3,5,6,"right","Right",1203.82,24,33,6,27,30,5,1,6,2,0.595419847328244,0.404580152671756
2,115,"learning",2,3,4,"right","Right",3882.07,22,25,4,21,24,3,1,4,2,0.389792484576556,0.610207515423444
2,116,"learning",3,6,5,"left","Left",971.82,30,26,6,30,27,5,1,6,1,1,0
2,117,"learning",3,5,6,"right","Right",769.62,31,29,6,27,30,5,1,6,2,0,1
2,118,"learning",3,6,5,"left","Left",605.67,29,27,6,30,27,5,1,6,1,1,0
2,119,"learning",1,2,1,"left","Left",980.45,20,13,2,18,15,1,1,2,1,1,0
2,120,"learning",4,8,7,"left","Left",1142.34,35,33,8,36,33,7,1,8,1,0.55297157622739,0.44702842377261
2,121,"transfer",100,6,5,"left","Left",840.44,NA,NA,6,30,27,5,1,6,1,0.46031746031746,0.53968253968254
2,122,"transfer",100,4,2,"left","Right",2219.68,NA,NA,2,24,18,3,0,2,2,0.411842980705256,0.588157019294744
2,123,"transfer",100,3,1,"left","Right",4895.29,NA,NA,1,21,15,2,0,1,2,0.550639134709931,0.449360865290069
2,124,"transfer",100,1,3,"right","Left",3170.11,NA,NA,1,15,21,2,0,1,1,0.63855421686747,0.36144578313253
2,125,"transfer",100,7,5,"left","Right",1710.58,NA,NA,5,33,27,6,0,5,2,0.225196850393701,0.774803149606299
2,126,"transfer",100,2,3,"right","Left",3224.46,NA,NA,2,18,21,2,0,2,1,0.568123393316195,0.431876606683805
2,127,"transfer",100,2,1,"left","Left",1895.92,NA,NA,2,18,15,1,1,2,1,0.530791788856305,0.469208211143695
2,128,"transfer",100,6,2,"left","Left",2838.22,NA,NA,6,30,18,5,1,6,1,0.262170611880304,0.737829388119696
2,129,"transfer",100,3,7,"right","Left",2187.24,NA,NA,3,21,33,6,0,3,1,0.583699059561129,0.416300940438871
2,130,"transfer",100,7,5,"left","Right",1377.12,NA,NA,5,33,27,6,0,5,2,0.680952380952381,0.319047619047619
2,131,"transfer",100,7,4,"left","Right",1114.2,NA,NA,4,33,24,6,0,4,2,0.620599739243807,0.379400260756193
2,132,"transfer",100,7,8,"right","Right",1290.41,NA,NA,8,33,36,7,1,8,2,0.499404052443385,0.500595947556615
2,133,"transfer",100,2,4,"right","Left",4044.32,NA,NA,2,18,24,3,0,2,1,0.536158012105766,0.463841987894234
2,134,"transfer",100,5,7,"right","Left",945.66,NA,NA,5,27,33,6,0,5,1,0.32484076433121,0.67515923566879
2,135,"transfer",100,1,5,"right","Right",1768.22,NA,NA,5,15,27,4,1,5,2,0.48548026805659,0.51451973194341
2,136,"transfer",100,3,7,"right","Left",1760.65,NA,NA,3,21,33,6,0,3,1,0.353846153846154,0.646153846153846
2,137,"transfer",100,7,2,"left","Right",3159.27,NA,NA,2,33,18,6,0,2,2,0.569791240278346,0.430208759721654
2,138,"transfer",100,7,8,"right","Right",944.36,NA,NA,8,33,36,7,1,8,2,0.241912798874824,0.758087201125176
2,139,"transfer",100,3,4,"right","Right",2442.79,NA,NA,4,21,24,3,1,4,2,0.646706586826347,0.353293413173653
2,140,"transfer",100,8,2,"left","Right",2023.3,NA,NA,2,36,18,7,0,2,2,0.432671081677704,0.567328918322296
2,141,"transfer",100,6,8,"right","Left",835.92,NA,NA,6,30,36,7,0,6,1,0.544642857142857,0.455357142857143
2,142,"transfer",100,8,3,"left","Right",1093.72,NA,NA,3,36,21,7,0,3,2,0.364653243847875,0.635346756152125
2,143,"transfer",100,7,2,"left","Right",3863.61,NA,NA,2,33,18,6,0,2,2,0.548001366586949,0.451998633413051
2,144,"transfer",100,2,6,"right","Right",1017.92,NA,NA,6,18,30,5,1,6,2,0.628205128205128,0.371794871794872
2,145,"transfer",100,6,8,"right","Left",1001.82,NA,NA,6,30,36,7,0,6,1,0.335625859697387,0.664374140302613
2,146,"transfer",100,5,4,"left","Right",5834.95,NA,NA,4,27,24,4,0,4,2,0.578540772532189,0.421459227467811
2,147,"transfer",100,2,7,"right","Left",4743.45,NA,NA,2,18,33,6,0,2,1,0.637676403019363,0.362323596980637
2,148,"transfer",100,4,3,"left","Left",5029.44,NA,NA,4,24,21,3,1,4,1,0.600206611570248,0.399793388429752
2,149,"transfer",100,4,8,"right","Left",1249.32,NA,NA,4,24,36,7,0,4,1,0.452282157676349,0.547717842323652
2,150,"transfer",100,4,6,"right","Right",1784.72,NA,NA,6,24,30,5,1,6,2,0.463706233988044,0.536293766011956
2,151,"transfer",100,8,1,"left","Left",4003.61,NA,NA,8,36,15,7,1,8,1,0.453537658950114,0.546462341049886
2,152,"transfer",100,2,6,"right","Right",1508.16,NA,NA,6,18,30,5,1,6,2,0.468431771894094,0.531568228105906
2,153,"transfer",100,5,8,"right","Left",4730.47,NA,NA,5,27,36,7,0,5,1,0.669724770642202,0.330275229357798
2,154,"transfer",100,5,2,"left","Right",840.73,NA,NA,2,27,18,4,0,2,2,0.443438914027149,0.556561085972851
2,155,"transfer",100,1,8,"right","Left",1935.73,NA,NA,1,15,36,7,0,1,1,0.824884792626728,0.175115207373272
2,156,"transfer",100,5,6,"right","Right",2442.04,NA,NA,6,27,30,5,1,6,2,0.571121846484165,0.428878153515835
2,157,"transfer",100,5,1,"left","Left",1349.03,NA,NA,5,27,15,4,1,5,1,0.542372881355932,0.457627118644068
2,158,"transfer",100,3,2,"left","Right",1463.1,NA,NA,2,21,18,2,0,2,2,0.638095238095238,0.361904761904762
2,159,"transfer",100,4,1,"left","Left",1567.29,NA,NA,4,24,15,3,1,4,1,0.622895622895623,0.377104377104377
2,160,"transfer",100,2,7,"right","Left",1677.02,NA,NA,2,18,33,6,0,2,1,0.48323793949305,0.51676206050695
2,161,"transfer",100,8,3,"left","Left",2264.75,NA,NA,8,36,21,7,1,8,1,0.365661861074705,0.634338138925295
2,162,"transfer",100,4,8,"right","Left",747.04,NA,NA,4,24,36,7,0,4,1,1,0
2,163,"transfer",100,1,7,"right","Left",2176.67,NA,NA,1,15,33,6,0,1,1,0.667621776504298,0.332378223495702
2,164,"transfer",100,6,2,"left","Left",1173.85,NA,NA,6,30,18,5,1,6,1,0.602051282051282,0.397948717948718
2,165,"transfer",100,8,4,"left","Right",1381,NA,NA,4,36,24,7,0,4,2,0.431535269709544,0.568464730290456
2,166,"transfer",100,8,6,"left","Right",715.21,NA,NA,6,36,30,7,0,6,2,0.572093023255814,0.427906976744186
2,167,"transfer",100,8,5,"left","Right",1474.7,NA,NA,5,36,27,7,0,5,2,0.439050701186624,0.560949298813377
2,168,"transfer",100,2,1,"left","Left",854.25,NA,NA,2,18,15,1,1,2,1,0.363636363636364,0.636363636363636
2,169,"transfer",100,1,4,"right","Right",1344.55,NA,NA,4,15,24,3,1,4,2,0.23859649122807,0.76140350877193
2,170,"transfer",100,3,8,"right","Left",3208.91,NA,NA,3,21,36,7,0,3,1,0.826741996233522,0.173258003766478
2,171,"transfer",100,5,3,"left","Left",7362.34,NA,NA,5,27,21,4,1,5,1,0.67420814479638,0.32579185520362
2,172,"transfer",100,6,1,"left","Left",1984.53,NA,NA,6,30,15,5,1,6,1,0.367483296213808,0.632516703786192
2,173,"transfer",100,1,5,"right","Right",1552.24,NA,NA,5,15,27,4,1,5,2,0.554744525547445,0.445255474452555
2,174,"transfer",100,1,2,"right","Right",1063.69,NA,NA,2,15,18,1,1,2,2,0.596685082872928,0.403314917127072
2,175,"transfer",100,2,5,"right","Right",1703.35,NA,NA,5,18,27,4,1,5,2,0.4233907524932,0.5766092475068
2,176,"transfer",100,1,8,"right","Left",2535.8,NA,NA,1,15,36,7,0,1,1,0.678135405105438,0.321864594894562
2,177,"transfer",100,8,7,"left","Left",1216.88,NA,NA,8,36,33,7,1,8,1,0.391891891891892,0.608108108108108
2,178,"transfer",100,4,7,"right","Left",1378.62,NA,NA,4,24,33,6,0,4,1,0.464912280701754,0.535087719298246
2,179,"transfer",100,5,1,"left","Left",926.47,NA,NA,5,27,15,4,1,5,1,0.288888888888889,0.711111111111111
2,180,"transfer",100,1,4,"right","Right",1185.12,NA,NA,4,15,24,3,1,4,2,0,1
2,181,"transfer",100,2,3,"right","Left",681.55,NA,NA,2,18,21,2,0,2,1,0.573134328358209,0.426865671641791
2,182,"transfer",100,3,6,"right","Right",976.64,NA,NA,6,21,30,5,1,6,2,0.437357630979499,0.562642369020501
2,183,"transfer",100,3,6,"right","Right",778.76,NA,NA,6,21,30,5,1,6,2,0,1
2,184,"transfer",100,1,2,"right","Right",904.43,NA,NA,2,15,18,1,1,2,2,0,1
2,185,"transfer",100,7,4,"left","Right",1839.85,NA,NA,4,33,24,6,0,4,2,0.396128071481757,0.603871928518243
2,186,"transfer",100,8,5,"left","Right",730.92,NA,NA,5,36,27,7,0,5,2,0.326732673267327,0.673267326732673
2,187,"transfer",100,5,8,"right","Left",1878.5,NA,NA,5,27,36,7,0,5,1,0.48051948051948,0.519480519480519
2,188,"transfer",100,6,3,"left","Left",715.32,NA,NA,6,30,21,5,1,6,1,0,1
2,189,"transfer",100,5,4,"left","Right",1202.72,NA,NA,4,27,24,4,0,4,2,0.514124293785311,0.485875706214689
2,190,"transfer",100,5,7,"right","Left",4381.55,NA,NA,5,27,33,6,0,5,1,0.55679012345679,0.44320987654321
2,191,"transfer",100,3,1,"left","Right",1517.21,NA,NA,1,21,15,2,0,1,2,0.529718456725756,0.470281543274244
2,192,"transfer",100,1,6,"right","Right",2451.15,NA,NA,6,15,30,5,1,6,2,0.629722921914358,0.370277078085642
2,193,"transfer",100,1,7,"right","Left",1117.41,NA,NA,1,15,33,6,0,1,1,0.406360424028269,0.593639575971731
2,194,"transfer",100,5,3,"left","Left",929.03,NA,NA,5,27,21,4,1,5,1,0.424460431654676,0.575539568345324
2,195,"transfer",100,1,3,"right","Right",4599.06,NA,NA,3,15,21,2,1,3,2,0.527673293927996,0.472326706072004
2,196,"transfer",100,8,7,"left","Left",948.76,NA,NA,8,36,33,7,1,8,1,0.387931034482759,0.612068965517241
2,197,"transfer",100,4,7,"right","Left",908.08,NA,NA,4,24,33,6,0,4,1,0.244701348747592,0.755298651252408
2,198,"transfer",100,2,8,"right","Left",1179.57,NA,NA,2,18,36,7,0,2,1,0.49708963911525,0.50291036088475
2,199,"transfer",100,6,7,"right","Left",670.31,NA,NA,6,30,33,6,0,6,1,0.398104265402844,0.601895734597156
2,200,"transfer",100,6,4,"left","Left",789.23,NA,NA,6,30,24,5,1,6,1,0.550669216061185,0.449330783938815
2,201,"transfer",100,6,7,"right","Left",438.07,NA,NA,6,30,33,6,0,6,1,0.635294117647059,0.364705882352941
2,202,"transfer",100,8,4,"left","Right",1342.24,NA,NA,4,36,24,7,0,4,2,0.552258064516129,0.447741935483871
2,203,"transfer",100,6,1,"left","Left",1253.17,NA,NA,6,30,15,5,1,6,1,0.497751124437781,0.502248875562219
2,204,"transfer",100,6,4,"left","Left",1638.34,NA,NA,6,30,24,5,1,6,1,0.550561797752809,0.449438202247191
2,205,"transfer",100,4,5,"right","Left",576.24,NA,NA,4,24,27,4,0,4,1,0.744186046511628,0.255813953488372
2,206,"transfer",100,8,1,"left","Left",4358.93,NA,NA,8,36,15,7,1,8,1,0.175867956744451,0.824132043255549
2,207,"transfer",100,5,2,"left","Left",803.78,NA,NA,5,27,18,4,1,5,1,0,1
2,208,"transfer",100,3,5,"right","Right",816.18,NA,NA,5,21,27,4,1,5,2,0.727272727272727,0.272727272727273
2,209,"transfer",100,7,6,"left","Right",743.52,NA,NA,6,33,30,6,0,6,2,0,1
2,210,"transfer",100,7,1,"left","Left",1222.26,NA,NA,7,33,15,6,1,7,1,0.512953367875648,0.487046632124352
2,211,"transfer",100,4,5,"right","Right",2050.84,NA,NA,5,24,27,4,1,5,2,0.430622009569378,0.569377990430622
